state,county,NAME,Sex by Age_Estimate!!Total: (B01001_001E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total: (B17010_001E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family: (B17010_003E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years: (B17010_004E),"Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years: (B17010_011E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present: (B17010_016E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years: (B17010_017E)",Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family: (B17010_023E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years: (B17010_024E),"Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years: (B17010_031E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present: (B17010_036E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years: (B17010_037E)",Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total: (B11003_001E),Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total:!!Married-couple family: (B11003_002E),Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total:!!Married-couple family:!!With own children of the householder under 18 years: (B11003_003E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total: (B11004_001E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total:!!Married-couple family: (B11004_002E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total:!!Married-couple family:!!With related children of the householder under 18 years: (B11004_003E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level: (B17017_002E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Married-couple family: (B17017_004E),"Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Other family:!!Female householder, no spouse present: (B17017_015E)",Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Other family: (B17017_009E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Nonfamily households: (B17017_020E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level: (B17017_031E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Married-couple family: (B17017_033E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Other family: (B17017_038E),"Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Other family:!!Female householder, no spouse present: (B17017_044E)",Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Nonfamily households: (B17017_049E),Non-married-couple households below poverty level,Non-married-couple households at or above poverty level,Non-married households with 1+ kids below poverty level,Non-married households with 1+ kids at or above poverty level,% of Married Households Below Poverty Level,% of Non-Married Households Below Poverty Level,% of Married Households With 1+ Kids Below Poverty Level,% of Non-Married Households With 1+ Kids Below Poverty Level,Non-Married/Married Household Poverty Rate Difference,Non-Married Household With 1+ Kids/Married Household With 1+ Kids Poverty Rate Difference,Non-Married/Married Household Poverty Rate Ratio,Non-Married Household With 1+ Kids/Married Household With 1+ Kids Poverty Rate Ratio
29,227,"Worth County, Missouri",1982,450,10,8,1,36,36,349,91,33,19,14,450,359,99,450,359,99,116,10,36,37,69,657,349,54,19,254,106,308,37,47,2.785515320334262,25.60386473429952,8.080808080808081,44.047619047619044,22.818349413965258,35.96681096681096,9.191787439613528,5.450892857142857
29,229,"Wright County, Missouri",18475,4653,300,195,19,283,255,3359,1217,114,443,226,4653,3659,1270,4653,3659,1412,1317,300,283,331,686,5508,3359,663,443,1486,1017,2149,274,340,8.198961464881114,32.122552116235,13.810198300283286,44.62540716612378,23.923590651353884,30.815208865840493,3.917880606443463,3.2313371753111166
29,510,"St. Louis city, Missouri",298018,61303,1794,1046,683,6004,5283,32904,11301,2173,14858,8047,61303,34698,11344,61303,34698,12347,28677,1794,6004,6959,19924,114382,32904,19646,14858,61832,26883,81478,5966,10220,5.170326819989625,24.80874115225958,8.47169352879242,36.859013962683804,19.638414332269953,28.387320433891382,4.798292644933683,4.350843646245286
30,001,"Beaverhead County, Montana",9469,2308,93,42,25,51,46,1966,779,32,116,84,2308,2059,801,2308,2059,821,755,93,51,76,586,3352,1966,173,116,1213,662,1386,71,116,4.516755706653716,32.32421875,5.115712545676005,37.967914438502675,27.807463043346285,32.85220189282667,7.156512516801074,7.421823274764451
30,003,"Big Horn County, Montana",13090,2526,170,141,52,256,182,1463,706,119,369,265,2526,1633,635,2526,1633,847,683,170,256,310,203,2939,1463,583,369,893,513,1476,234,384,10.41028781383956,25.791855203619914,16.646989374262102,37.86407766990291,15.381567389780354,21.21708829564081,2.4775352675006657,2.2745300557736003
30,005,"Blaine County, Montana",7030,1540,69,48,53,92,86,875,424,85,299,200,1540,944,432,1540,944,472,447,69,92,171,207,1824,875,425,299,524,378,949,139,285,7.309322033898305,28.48530519969857,10.16949152542373,32.78301886792453,21.175983165800265,22.613527342500802,3.8971200157268764,3.2236635220125787
30,007,"Broadwater County, Montana",6977,1950,37,12,0,58,41,1617,492,77,137,45,1950,1654,480,1950,1654,504,328,37,58,58,233,2544,1617,238,137,689,291,927,41,122,2.2370012091898426,23.891625615763548,2.380952380952381,25.153374233128833,21.654624406573706,22.772421852176453,10.680202369857543,10.56441717791411
30,009,"Carbon County, Montana",10645,2850,136,74,13,60,58,2344,647,89,174,91,2850,2480,673,2850,2480,721,467,136,60,73,258,4183,2344,297,174,1542,331,1839,71,180,5.483870967741936,15.253456221198155,10.263522884882107,28.286852589641438,9.769585253456219,18.02332970475933,2.7815126050420163,2.756056853666416
30,011,"Carter County, Montana",1332,330,34,15,0,2,2,258,62,0,13,11,330,292,77,330,292,77,106,34,2,2,70,492,258,36,13,198,72,234,2,11,11.643835616438356,23.52941176470588,19.480519480519483,15.384615384615385,11.885576148267525,-4.095904095904098,2.0207612456747404,0.7897435897435897
30,013,"Cascade County, Montana",84423,21155,654,412,173,866,762,15540,5393,936,2494,1582,21155,16194,5533,21155,16194,5805,4811,654,866,1055,3102,29766,15540,3906,2494,10320,4157,14226,935,2518,4.0385327899221934,22.61328401240276,7.097329888027562,27.07790327251665,18.574751222480568,19.980573384489087,5.599381059584867,3.81522399264464
30,015,"Chouteau County, Montana",5897,1331,80,56,25,53,42,986,382,37,96,73,1331,1066,393,1331,1066,438,320,80,53,78,162,1864,986,187,96,691,240,878,67,110,7.5046904315197,21.46690518783542,12.785388127853881,37.85310734463277,13.962214756315719,25.067719216778887,2.8604651162790695,2.960653753026634
30,017,"Custer County, Montana",11957,3063,139,67,6,83,32,2370,922,112,280,197,3063,2509,958,3063,2509,989,683,139,83,89,455,4313,2370,465,280,1478,544,1943,38,309,5.540055799123157,21.87374346602332,6.774519716885743,10.951008645533141,16.333687666900165,4.176488928647398,3.9482893781476625,1.616499634392877
30,019,"Daniels County, Montana",1535,377,26,12,9,10,10,296,73,7,24,14,377,322,85,377,322,85,75,26,10,19,30,639,296,36,24,307,49,343,19,21,8.074534161490684,12.5,14.117647058823529,47.5,4.425465838509316,33.38235294117647,1.548076923076923,3.3645833333333335
30,021,"Dawson County, Montana",8915,2392,32,12,11,38,38,1971,680,146,134,121,2392,2003,663,2392,2003,692,298,32,38,49,217,3472,1971,340,134,1161,266,1501,49,267,1.597603594608088,15.053763440860216,1.7341040462427744,15.50632911392405,13.456159846252127,13.772225067681276,9.42271505376344,8.94198312236287
30,023,"Deer Lodge County, Montana",9435,2269,151,92,0,203,134,1454,435,192,237,137,2269,1605,474,2269,1605,527,887,151,203,215,521,3449,1454,449,237,1546,736,1995,134,329,9.40809968847352,26.94983522519224,17.4573055028463,28.94168466522678,17.54173553671872,11.484379162380481,2.8645354659889763,1.6578551976711429
30,025,"Fallon County, Montana",2941,748,44,0,6,20,20,637,236,0,39,30,748,681,236,748,681,236,197,44,20,26,127,967,637,41,39,289,153,330,26,30,6.4610866372980915,31.67701863354037,0.0,46.42857142857143,25.21593199624228,46.42857142857143,4.902738565782044,
