Date,Day,Time,Time Zone,Wind (mph),Vis. (mi.),Weather,Sky Cond.,Air,Dwpt,Max.,Min.,Relative Humidity,Wind Chill (Â°F),Heat Index (Â°F),altimeter (in),sea level (mb),1 hr,3 hr,6 hr,Data Retrieval Date,Obs_Month,Obs_Year
2025-04-30,30,21:15,EDT,Calm,10.00,Fair,CLR,68,50,,,53%,,,30.05,0.0,,,,2025-05-03,4,2025
2025-04-30,30,21:35,EDT,SE  5,10.00,Fair,CLR,64.4,51.8,,,64%,,,30.06,0.0,,,,2025-05-03,4,2025
2025-04-30,30,21:55,EDT,Calm,10.00,Fair,CLR,62.6,50,,,64%,,,30.06,0.0,,,,2025-05-03,4,2025
2025-04-30,30,22:15,EDT,Calm,10.00,Fair,CLR,62.6,51.8,,,68%,,,30.07,0.0,,,,2025-05-03,4,2025
2025-04-30,30,22:35,EDT,Calm,10.00,Fair,CLR,59,50,,,72%,,,30.07,0.0,,,,2025-05-03,4,2025
2025-04-30,30,22:55,EDT,Calm,10.00,Fair,CLR,60.8,50,,,68%,,,30.07,0.0,,,,2025-05-03,4,2025
2025-04-30,30,23:15,EDT,Calm,10.00,Fair,CLR,60.8,50,,,68%,,,30.07,0.0,,,,2025-05-03,4,2025
2025-04-30,30,23:35,EDT,N  3,10.00,Fair,CLR,59,50,,,72%,,,30.07,0.0,,,,2025-05-03,4,2025
2025-04-30,30,23:55,EDT,N  3,10.00,Fair,CLR,62.6,48.2,,,60%,,,30.07,0.0,,,,2025-05-03,4,2025
2025-05-01,1,00:15,EDT,N  3,10.00,Fair,CLR,60.8,48.2,,,63%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,00:35,EDT,Calm,10.00,Fair,CLR,60.8,48.2,,,63%,,,30.08,0.0,,,,2025-05-03,5,2025
2025-05-01,1,00:55,EDT,N  3,10.00,Fair,CLR,60.8,46.4,,,59%,,,30.08,0.0,,,,2025-05-03,5,2025
2025-05-01,1,01:15,EDT,Calm,10.00,Fair,CLR,59,46.4,,,63%,,,30.08,0.0,,,,2025-05-03,5,2025
2025-05-01,1,01:35,EDT,Calm,10.00,Fair,CLR,59,46.4,,,63%,,,30.08,0.0,,,,2025-05-03,5,2025
2025-05-01,1,02:15,EDT,Calm,10.00,Fair,CLR,55.4,48.2,,,77%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,02:55,EDT,Calm,10.00,Fair,CLR,55.4,46.4,,,72%,,,30.06,0.0,,,,2025-05-03,5,2025
2025-05-01,1,03:15,EDT,Calm,10.00,Fair,CLR,55.4,46.4,,,72%,,,30.06,0.0,,,,2025-05-03,5,2025
2025-05-01,1,03:35,EDT,Calm,10.00,Fair,CLR,53.6,46.4,,,77%,,,30.05,0.0,,,,2025-05-03,5,2025
2025-05-01,1,03:55,EDT,Calm,10.00,Fair,CLR,53.6,46.4,,,77%,,,30.05,0.0,,,,2025-05-03,5,2025
2025-05-01,1,04:15,EDT,Calm,10.00,Fair,CLR,53.6,48.2,,,82%,,,30.05,0.0,,,,2025-05-03,5,2025
2025-05-01,1,04:55,EDT,NW  3,10.00,Fair,CLR,53.6,46.4,,,77%,,,30.05,0.0,,,,2025-05-03,5,2025
2025-05-01,1,05:15,EDT,N  3,10.00,Fair,CLR,53.6,46.4,,,77%,,,30.05,0.0,,,,2025-05-03,5,2025
2025-05-01,1,05:35,EDT,Calm,10.00,Fair,CLR,53.6,46.4,,,77%,,,30.05,0.0,,,,2025-05-03,5,2025
2025-05-01,1,05:55,EDT,Calm,10.00,Fair,CLR,53.6,46.4,,,77%,,,30.05,0.0,,,,2025-05-03,5,2025
2025-05-01,1,06:15,EDT,Calm,10.00,Fair,CLR,53.6,46.4,,,77%,,,30.05,0.0,,,,2025-05-03,5,2025
2025-05-01,1,06:35,EDT,Calm,10.00,Fair,CLR,53.6,46.4,,,77%,,,30.06,0.0,,,,2025-05-03,5,2025
2025-05-01,1,06:55,EDT,N  3,10.00,Fair,CLR,55.4,44.6,,,67%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,07:15,EDT,Calm,10.00,Fair,CLR,57.2,44.6,,,63%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,07:35,EDT,Calm,10.00,Fair,CLR,59,44.6,,,59%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,07:55,EDT,N  5,10.00,Fair,CLR,60.8,44.6,,,55%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,08:15,EDT,Calm,10.00,Fair,CLR,60.8,46.4,,,59%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,08:35,EDT,N  3,10.00,Fair,CLR,62.6,46.4,,,56%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,08:55,EDT,Calm,10.00,Fair,CLR,62.6,46.4,,,56%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,09:15,EDT,Calm,10.00,Fair,CLR,64.4,48.2,,,56%,,,30.08,0.0,,,,2025-05-03,5,2025
2025-05-01,1,09:35,EDT,Calm,10.00,Fair,CLR,64.4,50,,,60%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,09:55,EDT,E  3,10.00,Fair,CLR,68,50,,,53%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,10:15,EDT,SE  3,10.00,Fair,CLR,68,50,,,53%,,,30.07,0.0,,,,2025-05-03,5,2025
2025-05-01,1,10:35,EDT,E  6,10.00,Fair,CLR,69.8,51.8,,,53%,,,30.06,0.0,,,,2025-05-03,5,2025
2025-05-01,1,10:55,EDT,E  3,10.00,Fair,CLR,71.6,53.6,,,53%,,,30.05,0.0,,,,2025-05-03,5,2025
2025-05-01,1,11:15,EDT,E  6,10.00,Fair,CLR,71.6,53.6,,,53%,,,30.04,0.0,,,,2025-05-03,5,2025
2025-05-01,1,11:35,EDT,S  5,10.00,Fair,CLR,73.4,55.4,,,53%,,,30.04,0.0,,,,2025-05-03,5,2025
2025-05-01,1,11:55,EDT,SE  9,10.00,Fair,CLR,73.4,55.4,,,53%,,,30.04,0.0,,,,2025-05-03,5,2025
2025-05-01,1,12:15,EDT,E  9,10.00,Fair,CLR,75.2,57.2,,,54%,,78,30.02,0.0,,,,2025-05-03,5,2025
2025-05-01,1,12:35,EDT,SE  9,10.00,Fair,CLR,77,59,,,54%,,79,30.02,0.0,,,,2025-05-03,5,2025
2025-05-01,1,12:55,EDT,S  8,10.00,Fair,CLR,75.2,59,,,57%,,78,30.01,0.0,,,,2025-05-03,5,2025
2025-05-01,1,13:15,EDT,SE  10,10.00,Fair,CLR,77,59,,,54%,,79,30,0.0,,,,2025-05-03,5,2025
2025-05-01,1,13:35,EDT,E  7,10.00,Fair,CLR,77,60.8,,,57%,,79,29.99,0.0,,,,2025-05-03,5,2025
2025-05-01,1,13:55,EDT,SE  12  G 16,10.00,Fair,CLR,77,60.8,,,57%,,79,29.97,0.0,,,,2025-05-03,5,2025
2025-05-01,1,14:15,EDT,E  10,10.00,Fair,CLR,77,60.8,,,57%,,79,29.96,0.0,,,,2025-05-03,5,2025
2025-05-01,1,14:35,EDT,E  14  G 18,10.00,Fair,CLR,80.6,60.8,,,51%,,81,29.95,0.0,,,,2025-05-03,5,2025
2025-05-01,1,14:55,EDT,SE  12  G 20,10.00,Fair,CLR,80.6,62.6,,,54%,,82,29.93,0.0,,,,2025-05-03,5,2025
2025-05-01,1,15:15,EDT,S  14,10.00,Fair,CLR,80.6,62.6,,,54%,,82,29.92,0.0,,,,2025-05-03,5,2025
2025-05-01,1,15:35,EDT,SE  12,10.00,Mostly Cloudy,SCT030 SCT043 BKN095,78.8,62.6,,,58%,,80,29.92,0.0,,,,2025-05-03,5,2025
2025-05-01,1,15:55,EDT,S  10  G 20,10.00,Fair,CLR,78.8,62.6,,,58%,,80,29.91,0.0,,,,2025-05-03,5,2025
2025-05-01,1,16:15,EDT,SE  15  G 18,10.00,Fair,CLR,78.8,62.6,,,58%,,80,29.9,0.0,,,,2025-05-03,5,2025
2025-05-01,1,16:35,EDT,SE  13  G 22,10.00,Fair,CLR,80.6,62.6,,,54%,,82,29.88,0.0,,,,2025-05-03,5,2025
2025-05-01,1,16:55,EDT,SE  12  G 21,10.00,Fair,CLR,80.6,62.6,,,54%,,82,29.87,0.0,,,,2025-05-03,5,2025
2025-05-01,1,17:15,EDT,SE  16  G 22,10.00,Fair,CLR,80.6,62.6,,,54%,,82,29.87,0.0,,,,2025-05-03,5,2025
2025-05-01,1,17:35,EDT,SE  14  G 24,10.00,Fair,CLR,78.8,62.6,,,58%,,80,29.87,0.0,,,,2025-05-03,5,2025
2025-05-01,1,17:55,EDT,SE  14  G 20,10.00,Fair,CLR,78.8,62.6,,,58%,,80,29.86,0.0,,,,2025-05-03,5,2025
2025-05-01,1,18:15,EDT,SE  12,10.00,Fair,CLR,78.8,62.6,,,58%,,80,29.86,0.0,,,,2025-05-03,5,2025
2025-05-01,1,18:35,EDT,SE  9,10.00,Fair,CLR,78.8,62.6,,,58%,,80,29.85,0.0,,,,2025-05-03,5,2025
2025-05-01,1,18:55,EDT,SE  9,10.00,Fair,CLR,78.8,62.6,,,58%,,80,29.84,0.0,,,,2025-05-03,5,2025
2025-05-01,1,19:15,EDT,SE  9,10.00,Fair,CLR,78.8,60.8,,,54%,,80,29.84,0.0,,,,2025-05-03,5,2025
2025-05-01,1,19:35,EDT,S  10,10.00,Fair,CLR,78.8,59,,,51%,,80,29.83,0.0,,,,2025-05-03,5,2025
2025-05-01,1,19:55,EDT,S  9  G 21,10.00,Fair,CLR,77,57.2,,,51%,,79,29.84,0.0,,,,2025-05-03,5,2025
2025-05-01,1,20:15,EDT,S  10  G 17,10.00,Fair,CLR,77,55.4,,,47%,,79,29.84,0.0,,,,2025-05-03,5,2025
2025-05-01,1,20:35,EDT,S  9  G 16,10.00,Fair,CLR,77,55.4,,,47%,,79,29.83,0.0,,,,2025-05-03,5,2025
2025-05-01,1,20:55,EDT,S  10,10.00,Fair,CLR,75.2,55.4,,,50%,,78,29.84,0.0,,,,2025-05-03,5,2025
2025-05-01,1,21:15,EDT,S  10,10.00,Fair,CLR,73.4,57.2,,,57%,,,29.84,0.0,,,,2025-05-03,5,2025
2025-05-01,1,21:35,EDT,S  8,10.00,Fair,CLR,73.4,57.2,,,57%,,,29.85,0.0,,,,2025-05-03,5,2025
2025-05-01,1,21:55,EDT,S  8,10.00,Fair,CLR,73.4,57.2,,,57%,,,29.85,0.0,,,,2025-05-03,5,2025
2025-05-01,1,22:15,EDT,S  5,10.00,Fair,CLR,73.4,57.2,,,57%,,,29.86,0.0,,,,2025-05-03,5,2025
2025-05-01,1,22:35,EDT,S  3,10.00,Fair,CLR,71.6,57.2,,,61%,,,29.86,0.0,,,,2025-05-03,5,2025
2025-05-01,1,22:55,EDT,SW  9,10.00,Rain,BKN110,73.4,57.2,,,57%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-01,1,23:15,EDT,SW  7,10.00,Thunderstorm Light Rain in Vicinity,OVC110,71.6,59,,,65%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-01,1,23:35,EDT,SW  9,10.00,Mostly Cloudy,SCT090 BKN110,69.8,59,,,69%,,,29.86,0.0,,,,2025-05-03,5,2025
2025-05-01,1,23:55,EDT,S  8,10.00,Mostly Cloudy,SCT070 BKN090 BKN120,71.6,59,,,65%,,,29.86,0.0,,,,2025-05-03,5,2025
2025-05-02,2,00:15,EDT,SW  5,10.00,Partly Cloudy,SCT070 SCT090,69.8,59,,,69%,,,29.86,0.0,,,,2025-05-03,5,2025
2025-05-02,2,00:35,EDT,W  3,10.00,Fair,CLR,69.8,59,,,69%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,00:55,EDT,W  12,10.00,Mostly Cloudy,BKN050,69.8,59,,,69%,,,29.89,0.0,,,,2025-05-03,5,2025
2025-05-02,2,01:15,EDT,W  9,10.00,Mostly Cloudy,SCT048 SCT060 BKN090,69.8,59,,,69%,,,29.9,0.0,,,,2025-05-03,5,2025
2025-05-02,2,01:35,EDT,W  5,10.00,Mostly Cloudy,SCT046 BKN080 BKN100,69.8,59,,,69%,,,29.9,0.0,,,,2025-05-03,5,2025
2025-05-02,2,01:55,EDT,W  8,10.00,Mostly Cloudy,SCT048 SCT080 BKN100,69.8,55.4,,,60%,,,29.9,0.0,,,,2025-05-03,5,2025
2025-05-02,2,02:15,EDT,W  5,10.00,Overcast,SCT050 OVC090,68,53.6,,,60%,,,29.89,0.0,,,,2025-05-03,5,2025
2025-05-02,2,02:35,EDT,S  5,10.00,Mostly Cloudy,SCT060 SCT080 BKN110,68,53.6,,,60%,,,29.88,0.0,,,,2025-05-03,5,2025
2025-05-02,2,02:55,EDT,S  3,10.00,Overcast,BKN060 BKN070 OVC110,68,55.4,,,64%,,,29.88,0.0,,,,2025-05-03,5,2025
2025-05-02,2,03:15,EDT,Calm,10.00,Overcast,SCT060 BKN070 OVC110,66.2,55.4,,,68%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,03:35,EDT,Calm,10.00,Overcast,SCT070 SCT080 OVC110,64.4,55.4,,,73%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,03:55,EDT,Calm,10.00,Mostly Cloudy,BKN110,62.6,55.4,,,77%,,,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,04:15,EDT,Calm,10.00,Mostly Cloudy,BKN120,62.6,55.4,,,77%,,,29.88,0.0,,,,2025-05-03,5,2025
2025-05-02,2,04:35,EDT,Calm,10.00,Partly Cloudy,SCT110,62.6,55.4,,,77%,,,29.88,0.0,,,,2025-05-03,5,2025
2025-05-02,2,04:55,EDT,Calm,10.00,Fair,CLR,62.6,55.4,,,77%,,,29.89,0.0,,,,2025-05-03,5,2025
2025-05-02,2,05:15,EDT,Calm,10.00,Fair,CLR,60.8,55.4,,,83%,,,29.88,0.0,,,,2025-05-03,5,2025
2025-05-02,2,05:35,EDT,SW  3,10.00,Fair,CLR,59,55.4,,,88%,,,29.89,0.0,,,,2025-05-03,5,2025
2025-05-02,2,05:55,EDT,SW  5,10.00,Fair,CLR,62.6,55.4,,,77%,,,29.89,0.0,,,,2025-05-03,5,2025
2025-05-02,2,06:15,EDT,SW  5,10.00,Partly Cloudy,SCT110,62.6,55.4,,,77%,,,29.89,0.0,,,,2025-05-03,5,2025
2025-05-02,2,06:35,EDT,SW  5,10.00,Mostly Cloudy,BKN100 BKN120,64.4,55.4,,,73%,,,29.9,0.0,,,,2025-05-03,5,2025
2025-05-02,2,06:55,EDT,SW  7,10.00,Overcast,OVC100,64.4,55.4,,,73%,,,29.9,0.0,,,,2025-05-03,5,2025
2025-05-02,2,07:15,EDT,SW  5,10.00,Mostly Cloudy,BKN100,64.4,55.4,,,73%,,,29.91,0.0,,,,2025-05-03,5,2025
2025-05-02,2,07:35,EDT,SW  6,10.00,Partly Cloudy,SCT100,66.2,57.2,,,73%,,,29.92,0.0,,,,2025-05-03,5,2025
2025-05-02,2,07:55,EDT,SW  7,10.00,Partly Cloudy,SCT080,66.2,57.2,,,73%,,,29.92,0.0,,,,2025-05-03,5,2025
2025-05-02,2,08:15,EDT,SW  8,10.00,Mostly Cloudy,BKN080 BKN110,68,59,,,73%,,,29.93,0.0,,,,2025-05-03,5,2025
2025-05-02,2,08:35,EDT,SW  7,10.00,Overcast,SCT080 OVC110,68,59,,,73%,,,29.92,0.0,,,,2025-05-03,5,2025
2025-05-02,2,08:55,EDT,SW  5,10.00,Mostly Cloudy,BKN110,68,59,,,73%,,,29.92,0.0,,,,2025-05-03,5,2025
2025-05-02,2,09:15,EDT,SW  7,10.00,Partly Cloudy,SCT110,69.8,59,,,69%,,,29.92,0.0,,,,2025-05-03,5,2025
2025-05-02,2,09:35,EDT,SW  6,10.00,Mostly Cloudy,BKN110,71.6,59,,,65%,,,29.92,0.0,,,,2025-05-03,5,2025
2025-05-02,2,09:55,EDT,SW  9,10.00,Overcast,OVC110,73.4,57.2,,,57%,,,29.92,0.0,,,,2025-05-03,5,2025
2025-05-02,2,10:15,EDT,SW  6,10.00,Overcast,OVC110,73.4,59,,,61%,,,29.92,0.0,,,,2025-05-03,5,2025
2025-05-02,2,10:35,EDT,SW  5,10.00,Partly Cloudy,SCT042 SCT120,73.4,57.2,,,57%,,,29.92,0.0,,,,2025-05-03,5,2025
2025-05-02,2,10:55,EDT,SW  8,10.00,Partly Cloudy,SCT048 SCT120,75.2,59,,,57%,,78,29.93,0.0,,,,2025-05-03,5,2025
2025-05-02,2,11:15,EDT,W  12,10.00,Overcast,BKN048 OVC060,73.4,55.4,,,53%,,,29.92,0.0,,,,2025-05-03,5,2025
2025-05-02,2,12:55,EDT,SW  8,10.00,Partly Cloudy,SCT055,80.6,59,,,48%,,81,29.9,0.0,,,,2025-05-03,5,2025
2025-05-02,2,13:15,EDT,W  9,10.00,Mostly Cloudy,BKN085,80.6,55.4,,,42%,,81,29.9,0.0,,,,2025-05-03,5,2025
2025-05-02,2,13:35,EDT,W  7,10.00,Mostly Cloudy,SCT065 SCT075 BKN085,80.6,55.4,,,42%,,81,29.9,0.0,,,,2025-05-03,5,2025
2025-05-02,2,13:55,EDT,W  5,10.00,Mostly Cloudy,SCT065 BKN075 BKN095,78.8,53.6,,,42%,,79,29.9,0.0,,,,2025-05-03,5,2025
2025-05-02,2,14:15,EDT,W  8,10.00,Mostly Cloudy,BKN065 BKN085 BKN100,80.6,55.4,,,42%,,81,29.89,0.0,,,,2025-05-03,5,2025
2025-05-02,2,14:35,EDT,SW  8,10.00,Mostly Cloudy,SCT065 BKN085 BKN120,78.8,53.6,,,42%,,79,29.89,0.0,,,,2025-05-03,5,2025
2025-05-02,2,14:55,EDT,S  9,10.00,Thunderstorm in Vicinity,SCT065 BKN085 BKN120,80.6,53.6,,,39%,,80,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,15:15,EDT,S  9,10.00,Partly Cloudy,SCT065,82.4,53.6,,,37%,,81,29.87,0.0,,,,2025-05-03,5,2025
2025-05-02,2,15:35,EDT,S  12,10.00,Partly Cloudy,SCT080 SCT095,82.4,53.6,,,37%,,81,29.86,0.0,,,,2025-05-03,5,2025
